Term,worry,OrdinalClass,MajorityLabel
westernize,-0.86,-1,0
institutor,-0.86,-1,0
gym,-0.86,-1,0
imbiber,-0.86,-1,0
dusk,-0.86,-1,-1
airy,-0.86,-1,-1
setpoint,-0.86,-1,0
how,-0.86,-1,0
yonder,-0.86,-1,0
dine,-0.86,-1,0
adeptness,-0.86,-1,0
script,-0.86,-1,0
crony,-0.86,-1,0
resignation,-0.86,-1,-1
insistency,-0.86,-1,-2
statesmanship,-0.86,-1,0
zestfulness,-0.86,-1,-1
meadowland,-0.86,-1,0
chipper,-0.86,-1,0
pluralistic,-0.86,-1,0
accent,-0.88,-1,0
rainfall,-0.88,-1,0
icily,-0.88,-1,0
meteoric,-0.88,-1,-2
triumphant,-0.88,-1,0
sergeant,-0.88,-1,-2
weathered,-0.88,-1,0
yawning,-0.88,-1,-1
staleness,-0.88,-1,0
fireflies,-0.88,-1,-1
eucalyptus,-0.88,-1,-1
dowager,-0.88,-1,0
lean,-0.88,-1,-1
beach,-0.88,-1,-1
leisured,-0.88,-1,-1
feather,-0.88,-1,0
oldfashioned,-0.88,-1,0
joke,-0.88,-1,-1
islander,-0.88,-1,-1
melodious,-0.88,-1,0
surrendering,-0.88,-1,-2
classics,-0.88,-1,-1
priestly,-0.88,-1,-1
earn,-0.88,-1,0
habitat,-0.88,-1,0
rightfully,-0.88,-1,0
whippet,-0.88,-1,0
sat,-0.88,-1,0
sightlessly,-0.88,-1,-1
halfway,-0.88,-1,0
southerly,-0.88,-1,-1
fireplace,-0.88,-1,-1
uncut,-0.88,-1,0
complimentarily,-0.88,-1,0
apathetic,-0.88,-1,-1
junior,-0.88,-1,0
playground,-0.88,-1,0
attrition,-0.88,-1,0
hobbyist,-0.89,-1,0
provenance,-0.89,-1,0
cozier,-0.89,-1,-1
unpadded,-0.89,-1,0
forbearance,-0.89,-1,-1
ultramodern,-0.89,-1,0
courtyard,-0.89,-1,0
healthy,-0.89,-1,0
emphasis,-0.89,-1,0
ratification,-0.89,-1,0
extenuate,-0.89,-1,0
sac,-0.89,-1,0
netting,-0.89,-1,0
mincer,-0.89,-1,0
officiate,-0.89,-1,0
aftersale,-0.89,-1,0
idle,-0.89,-1,-1
opus,-0.89,-1,0
passivity,-0.89,-1,-1
addition,-0.89,-1,0
externalize,-0.89,-1,0
go,-0.89,-1,0
auntie,-0.89,-1,-1
departmentalize,-0.89,-1,0
proletariat,-0.89,-1,0
davenport,-0.89,-1,0
van,-0.89,-1,0
periodicity,-0.89,-1,0
informally,-0.89,-1,0
skilled,-0.89,-1,0
anaerobia,-0.89,-1,0
actively,-0.89,-1,0
laypeople,-0.89,-1,0
befall,-0.89,-1,0
employer,-0.89,-1,-1
survive,-0.89,-1,0
simile,-0.89,-1,0
rhythm,-0.89,-1,0
conjugative,-0.89,-1,0
badass,-0.89,-1,-2
sympathize,-0.89,-1,-1
carcass,-0.89,-1,-2
architect,-0.89,-1,0
doings,-0.89,-1,0
trooper,-0.89,-1,0
retribution,-0.89,-1,0
steamship,-0.89,-1,0
alleviator,-0.89,-1,0
propulsion,-0.89,-1,0
ceo,-0.89,-1,0
acceleration,-0.89,-1,-2
tidbit,-0.89,-1,-1
air,-0.89,-1,-1
role,-0.89,-1,0
booty,-0.89,-1,0
lady,-0.89,-1,0
quartet,-0.89,-1,0
saltshaker,-0.89,-1,0
flattering,-0.89,-1,-2
viola,-0.89,-1,0
dock,-0.89,-1,0
act,-0.89,-1,0
condo,-0.89,-1,0
extended,-0.89,-1,0
archaist,-0.89,-1,0
liberalism,-0.89,-1,0
dullish,-0.89,-1,-1
transmit,-0.89,-1,0
lichen,-0.89,-1,0
hilly,-0.89,-1,0
phew,-0.89,-1,-1
bay,-0.89,-1,-1
glue,-0.89,-1,0
untwined,-0.89,-1,0
deliberatively,-0.89,-1,0
gridiron,-0.89,-1,0
sophisticated,-0.89,-1,0
flatlander,-0.89,-1,0
angiograph,-0.89,-1,0
sprain,-0.89,-1,0
laconic,-0.89,-1,0
regimentally,-0.89,-1,-2
reassess,-0.89,-1,0
classified,-0.89,-1,0
moonlight,-0.89,-1,-1
befit,-0.89,-1,0
forming,-0.9,-1,0
divan,-0.9,-1,0
herb,-0.9,-1,0
unaware,-0.9,-1,0
stride,-0.9,-1,0
unrefined,-0.9,-1,0
place,-0.9,-1,0
tepidness,-0.9,-1,0
named,-0.9,-1,0
warms,-0.91,-1,-2
sleeplike,-0.92,-1,-1
implicative,-1.0,-1,0
peppiness,-1.0,-1,-2
mead,-1.0,-1,0
mascarpone,-1.0,-1,-2
nightclubbing,-1.0,-1,-1
undefended,-1.0,-1,0
humbly,-1.0,-1,-1
orthographical,-1.0,-1,0
beautifier,-1.0,-1,0
commonly,-1.0,-1,0
firebreak,-1.0,-1,-1
frugally,-1.0,-1,-2
redundantly,-1.0,-1,0
appreciate,-1.0,-1,-2
mild,-1.0,-1,-1
troubadour,-1.0,-1,0
convincing,-1.0,-1,0
dispiritedly,-1.0,-1,-1
hydraulically,-1.0,-1,0
panda,-1.0,-1,0
dreamt,-1.0,-1,-1
unsentimentally,-1.0,-1,0
snuggles,-1.0,-1,-1
glowing,-1.0,-1,-1
purchased,-1.0,-1,0
utilizable,-1.0,-1,-1
ashes,-1.0,-1,-2
delegate,-1.0,-1,-2
dispensational,-1.0,-1,-2
housewarming,-1.0,-1,-1
contrite,-1.0,-1,0
reflection,-1.0,-1,0
geese,-1.0,-1,0
gal,-1.0,-1,0
loyalism,-1.0,-1,0
icecream,-1.0,-1,-2
irresponsibly,-1.0,-1,-1
wilt,-1.0,-1,-1
untiring,-1.0,-1,0
tipsiness,-1.0,-1,-1
uncompressed,-1.0,-1,0
athleticism,-1.0,-1,0
typography,-1.0,-1,-2
insipidly,-1.0,-1,-1
faster,-1.0,-1,-1
conduciveness,-1.0,-1,0
impassive,-1.0,-1,0
kite,-1.0,-1,0
bonsoir,-1.0,-1,0
statically,-1.0,-1,0
illuminant,-1.0,-1,0
passiveness,-1.0,-1,-1
minion,-1.0,-1,0
flume,-1.0,-1,0
fabulously,-1.0,-1,-2
chapeau,-1.0,-1,0
movement,-1.0,-1,0
icecap,-1.0,-1,-1
cougar,-1.0,-1,0
unapproved,-1.0,-1,-2
irresponsiveness,-1.0,-1,-1
moviemaker,-1.0,-1,0
unbleached,-1.0,-1,0
goddaughter,-1.0,-1,0
conveyer,-1.0,-1,-2
reservationist,-1.0,-1,-1
satiate,-1.0,-1,-1
speedboat,-1.0,-1,0
rowing,-1.0,-1,-1
gesticulate,-1.0,-1,-1
disfavor,-1.0,-1,-1
handsomely,-1.0,-1,0
methodical,-1.0,-1,-1
consolable,-1.0,-1,0
meatball,-1.0,-1,-1
revere,-1.0,-1,-1
ironer,-1.0,-1,0
guesthouse,-1.0,-1,0
videoconference,-1.0,-1,0
timesaving,-1.0,-1,0
dimensionless,-1.0,-1,0
momentarily,-1.0,-1,-2
hiking,-1.0,-1,-2
purveyor,-1.0,-1,-2
effervescence,-1.0,-1,-1
essence,-1.0,-1,-1
tint,-1.0,-1,0
scaled,-1.0,-1,0
discreetly,-1.0,-1,-1
class,-1.0,-1,0
jovially,-1.0,-1,-1
midmonth,-1.0,-1,-1
immobility,-1.0,-1,-1
rodeo,-1.0,-1,0
starless,-1.0,-1,-1
endurably,-1.0,-1,-1
pragmatic,-1.0,-1,0
peak,-1.0,-1,-2
sleepyhead,-1.0,-1,0
serial,-1.0,-1,0
gateway,-1.0,-1,-2
moonlit,-1.0,-1,-1
interglacial,-1.0,-1,-1
magnifico,-1.0,-1,0
domestic,-1.0,-1,-2
onside,-1.0,-1,-2
peso,-1.0,-1,0
disunite,-1.0,-1,-1
comparatively,-1.0,-1,0
tallyho,-1.0,-1,-1
amusedly,-1.0,-1,-1
correspondent,-1.0,-1,0
combine,-1.0,-1,0
animate,-1.0,-1,0
midship,-1.0,-1,-1
matchbox,-1.0,-1,0
studied,-1.0,-1,0
landlessness,-1.0,-1,-2
flextime,-1.0,-1,0
upholster,-1.0,-1,0
divertive,-1.0,-1,0
virtuously,-1.0,-1,-1
pence,-1.0,-1,-2
hollowly,-1.0,-1,-1
artlessly,-1.0,-1,-1
childlike,-1.0,-1,-1
nightwear,-1.0,-1,-1
purposefully,-1.0,-1,-2
voracious,-1.0,-1,-2
hilariously,-1.0,-1,-1
commendation,-1.0,-1,0
affableness,-1.0,-1,-2
loafer,-1.0,-1,0
sundeck,-1.0,-1,-1
hawaiian,-1.0,-1,-1
stopped,-1.0,-1,-1
outwear,-1.0,-1,0
ghostwriter,-1.0,-1,0
semipublic,-1.0,-1,-1
nonleaded,-1.0,-1,0
recover,-1.0,-1,0
homelike,-1.0,-1,-2
rosehip,-1.0,-1,-1
decelerate,-1.0,-1,-2
remissive,-1.0,-1,0
whipper,-1.0,-1,-2
luxuriate,-1.0,-1,-1
midseason,-1.0,-1,0
meaningfulness,-1.0,-1,0
coke,-1.0,-1,0
hotyoga,-1.0,-1,-1
cuddled,-1.0,-1,-1
rhythmic,-1.0,-1,-2
hydrator,-1.0,-1,0
demander,-1.0,-1,0
retiring,-1.0,-1,-1
texturally,-1.0,-1,0
whinny,-1.0,-1,-1
croon,-1.0,-1,-2
statuesque,-1.0,-1,0
approachability,-1.0,-1,-1
hee,-1.0,-1,-2
prowler,-1.0,-1,-1
lushness,-1.0,-1,0
playlist,-1.0,-1,0
sisterhood,-1.0,-1,-2
enchant,-1.0,-1,-2
positively,-1.0,-1,0
protrude,-1.0,-1,0
aimlessly,-1.0,-1,-1
economization,-1.0,-1,-1
corporate,-1.0,-1,0
rollerblade,-1.0,-1,-1
lowness,-1.0,-1,-1
designed,-1.0,-1,0
dewiness,-1.0,-1,-1
redisplay,-1.0,-1,0
docker,-1.0,-1,-2
pix,-1.0,-1,-2
soapsuds,-1.0,-1,-1
oversea,-1.0,-1,-1
ornately,-1.0,-1,0
overeager,-1.0,-1,-2
parentheses,-1.0,-1,0
tuneful,-1.0,-1,-2
farsightedly,-1.0,-1,0
assistantship,-1.0,-1,0
lingering,-1.0,-1,-1
neighbourhood,-1.0,-1,-1
assimilative,-1.0,-1,0
preemptive,-1.0,-1,0
itinerant,-1.0,-1,0
stapled,-1.0,-1,0
endeavor,-1.0,-1,-2
humbleness,-1.0,-1,-1
fortunetelling,-1.0,-1,-1
compliment,-1.0,-1,-1
catnap,-1.0,-1,-1
reservedly,-1.0,-1,-1
harmlessly,-1.0,-1,-1
sower,-1.0,-1,0
frozen,-1.0,-1,-1
teetotaler,-1.0,-1,-2
fixable,-1.0,-1,-1
curtain,-1.0,-1,0
airwave,-1.0,-1,-1
compose,-1.0,-1,0
antigen,-1.0,-1,0
mentally,-1.0,-1,-2
freewheel,-1.0,-1,-1
windsurfer,-1.0,-1,-1
bestowment,-1.0,-1,0
pew,-1.0,-1,-2
guitarist,-1.0,-1,0
transience,-1.0,-1,0
handcart,-1.0,-1,-1
engorge,-1.0,-1,-1
beaches,-1.0,-1,0
helmsman,-1.0,-1,-1
glycogenic,-1.0,-1,0
landholder,-1.0,-1,0
shagged,-1.0,-1,-1
cumin,-1.0,-1,0
substantive,-1.0,-1,0
chummy,-1.0,-1,-1
refuge,-1.0,-1,-1
knowledgeably,-1.0,-1,0
passionlessly,-1.0,-1,-2
corgi,-1.0,-1,0
overwork,-1.0,-1,-2
snowboarder,-1.0,-1,-1
harmonic,-1.0,-1,-1
conversant,-1.0,-1,0
reverb,-1.0,-1,0
fruitful,-1.0,-1,-2
fruitfully,-1.0,-1,0
conformable,-1.0,-1,0
boring,-1.0,-1,-1
anyway,-1.0,-1,-1
padded,-1.0,-1,-1
carved,-1.0,-1,-1
consistency,-1.0,-1,0
dispersive,-1.0,-1,0
cushy,-1.0,-1,-1
gambled,-1.0,-1,-1
demureness,-1.0,-1,-1
lapped,-1.0,-1,0
dogsled,-1.0,-1,0
nonflammable,-1.0,-1,-1
flaccidity,-1.0,-1,-1
classy,-1.0,-1,-2
kit,-1.0,-1,0
whiteness,-1.0,-1,-1
vegetate,-1.0,-1,-1
farcically,-1.0,-1,0
enviable,-1.0,-1,-1
sublicense,-1.0,-1,0
conservational,-1.0,-1,0
greenness,-1.0,-1,0
bencher,-1.0,-1,0
playboy,-1.0,-1,-1
slid,-1.0,-1,-1
warmhearted,-1.0,-1,0
oceanic,-1.0,-1,0
chair,-1.0,-1,0
droop,-1.0,-1,-1
attribute,-1.0,-1,0
selection,-1.0,-1,0
comfy,-1.0,-1,-1
housecoat,-1.0,-1,-1
fascinating,-1.0,-1,0
promising,-1.0,-1,-1
temple,-1.0,-1,-2
opening,-1.0,-1,0
guilder,-1.0,-1,0
cheerily,-1.0,-1,0
distant,-1.0,-1,0
immerse,-1.0,-1,0
saturate,-1.0,-1,-1
skirts,-1.0,-1,0
synopsize,-1.0,-1,-1
resettle,-1.0,-1,-1
kerchief,-1.0,-1,-2
storybook,-1.0,-1,-1
fairer,-1.0,-1,-1
dimmed,-1.0,-1,-1
amusing,-1.0,-1,-1
wildflower,-1.0,-1,-2
recycle,-1.0,-1,-1
kin,-1.0,-1,0
imbue,-1.0,-1,-1
hallow,-1.0,-1,0
flotation,-1.0,-1,-1
overeater,-1.0,-1,-1
colloquially,-1.0,-1,0
activity,-1.0,-1,0
charities,-1.0,-1,-1
economize,-1.0,-1,0
edition,-1.0,-1,0
cartoon,-1.0,-1,0
greatday,-1.0,-1,-2
rightmost,-1.0,-1,-2
unimportantly,-1.0,-1,-2
lasting,-1.0,-1,0
ruggedness,-1.0,-1,0
soar,-1.0,-1,-1
possess,-1.0,-1,0
cathartic,-1.0,-1,-2
semiretirement,-1.0,-1,-1
aromatherapy,-1.0,-1,-1
legible,-1.0,-1,-2
reliever,-1.0,-1,-1
scamp,-1.0,-1,-2
privately,-1.0,-1,-1
offhandedness,-1.0,-1,-2
admire,-1.0,-1,0
unconcluded,-1.0,-1,-2
ear,-1.0,-1,0
bluebell,-1.0,-1,-1
household,-1.0,-1,0
enquire,-1.0,-1,0
pardner,-1.0,-1,0
hydrate,-1.0,-1,-1
parsimonious,-1.0,-1,0
adore,-1.0,-1,-1
sainthood,-1.0,-1,-1
equipped,-1.0,-1,-2
willingness,-1.0,-1,-1
doubtless,-1.0,-1,0
chassis,-1.0,-1,0
hotelkeeper,-1.0,-1,0
lithely,-1.0,-1,-2
nostalgia,-1.0,-1,-1
smoother,-1.0,-1,0
accordant,-1.0,-1,0
incremental,-1.0,-1,-2
channel,-1.0,-1,0
merge,-1.0,-1,0
beneficiary,-1.0,-1,-2
stint,-1.0,-1,0
mastermind,-1.0,-1,0
ppl,-1.0,-1,0
pleasantly,-1.0,-1,-1
unexpressive,-1.0,-1,-1
stupendous,-1.0,-1,-2
unhitch,-1.0,-1,-1
discredited,-1.0,-1,-2
knowing,-1.0,-1,0
infantilism,-1.0,-1,0
newsreader,-1.0,-1,0
spice,-1.0,-1,0
diminutive,-1.0,-1,0
slacken,-1.0,-1,-2
runaround,-1.0,-1,-2
hinterland,-1.0,-1,0
conductress,-1.0,-1,0
pommel,-1.0,-1,-1
celebrations,-1.0,-1,-2
bigwig,-1.0,-1,0
bath,-1.05,-1,-1
envision,-1.09,-1,-2
regionally,-1.1,-1,-2
headship,-1.1,-1,-2
laundryman,-1.1,-1,-2
mesmerized,-1.1,-1,-2
watercourse,-1.1,-1,-2
woodcraft,-1.1,-1,-2
preppy,-1.1,-1,-2
girls,-1.1,-1,-2
cooking,-1.1,-1,-2
insulate,-1.1,-1,-2
indention,-1.1,-1,-2
avatar,-1.1,-1,-2
unclench,-1.1,-1,-2
persuaded,-1.1,-1,-2
gotten,-1.1,-1,-2
beaver,-1.11,-1,-2
cockspur,-1.11,-1,-2
geomorphic,-1.11,-1,-2
innings,-1.11,-1,-2
sleet,-1.11,-1,-2
pretended,-1.11,-1,-2
trip,-1.11,-1,-2
agree,-1.11,-1,-2
bluecoat,-1.11,-1,-2
concentration,-1.11,-1,-2
ad,-1.11,-1,-2
praxis,-1.11,-1,-2
sedimentation,-1.11,-1,-2
yew,-1.11,-1,-2
recurring,-1.11,-1,-2
connoisseur,-1.11,-1,-2
aesthetics,-1.11,-1,-2
ropewalk,-1.11,-1,-2
sepia,-1.11,-1,-2
unenforceable,-1.11,-1,-2
egress,-1.11,-1,-1
ken,-1.11,-1,-2
storied,-1.11,-1,-2
sample,-1.11,-1,-2
packer,-1.11,-1,-2
blackbird,-1.11,-1,-2
pail,-1.11,-1,-2
vocally,-1.11,-1,-2
advertise,-1.11,-1,-2
redesign,-1.11,-1,-2
domicile,-1.11,-1,-2
depiction,-1.11,-1,-2
train,-1.11,-1,-2
vet,-1.11,-1,-2
navel,-1.11,-1,-2
resole,-1.11,-1,-2
panier,-1.11,-1,-2
turnpike,-1.11,-1,-2
cultivation,-1.11,-1,-2
landfall,-1.11,-1,-2
workplace,-1.11,-1,-2
shorefront,-1.11,-1,-2
gill,-1.11,-1,-2
regionalize,-1.11,-1,-2
honeymooner,-1.11,-1,-2
sup,-1.11,-1,-2
flapjack,-1.11,-1,-2
vendor,-1.11,-1,-2
street,-1.11,-1,-2
planetary,-1.11,-1,-2
tied,-1.11,-1,-2
cum,-1.11,-1,-2
rabbi,-1.11,-1,-2
divulge,-1.11,-1,-2
implicitly,-1.11,-1,-2
united,-1.11,-1,-2
authoritatively,-1.11,-1,-2
idiopathic,-1.11,-1,-2
philosophize,-1.11,-1,-2
mighty,-1.11,-1,-2
saleable,-1.11,-1,-2
undeviating,-1.12,-1,-2
dismiss,-1.12,-1,-2
select,-1.12,-1,-2
impressive,-1.12,-1,-2
indolent,-1.12,-1,-2
handy,-1.12,-1,-1
listless,-1.12,-1,-2
hoister,-1.12,-1,-2
cop,-1.12,-1,-2
cab,-1.12,-1,-2
accompanying,-1.12,-1,-2
bathe,-1.12,-1,0
civilization,-1.12,-1,-2
dreamlessness,-1.12,-1,-2
quieter,-1.12,-1,-1
cocoa,-1.12,-1,-2
woodlands,-1.12,-1,-2
soak,-1.12,-1,-2
teetotaller,-1.12,-1,-2
tiller,-1.12,-1,-2
educate,-1.12,-1,-2
double,-1.12,-1,-2
fatherliness,-1.12,-1,-2
jaggedly,-1.14,-1,-2
backlight,-1.14,-1,-2
bourbon,-1.14,-1,-2
lively,-1.14,-1,-2
porker,-1.14,-1,-2
emote,-1.14,-1,-2
unique,-1.14,-1,-2
adaptable,-1.14,-1,-2
investor,-1.14,-1,-2
logbook,-1.14,-1,-2
nibbler,-1.14,-1,-2
optically,-1.14,-1,-2
rescuer,-1.14,-1,-2
shaver,-1.14,-1,-2
lush,-1.14,-1,-1
duller,-1.14,-1,-1
refund,-1.14,-1,-2
cloister,-1.14,-1,-2
jazzy,-1.14,-1,-2
paleographer,-1.14,-1,-2
dumb,-1.14,-1,-1
strongpoint,-1.14,-1,-2
leanness,-1.14,-1,-2
helper,-1.14,-1,-2
tirelessly,-1.14,-1,-2
homely,-1.14,-1,-1
surrealistically,-1.14,-1,-2
lunchtime,-1.14,-1,-2
dragnet,-1.14,-1,-2
inwardness,-1.14,-1,-2
mainline,-1.14,-1,-2
bleat,-1.14,-1,-2
consenter,-1.14,-1,-2
espresso,-1.14,-1,-2
alehouse,-1.14,-1,-2
makeup,-1.14,-1,-2
bullpen,-1.14,-1,-2
pompadour,-1.14,-1,-2
foursome,-1.14,-1,-2
polymorph,-1.14,-1,-2
hypnotic,-1.14,-1,-1
cornea,-1.14,-1,-2
centermost,-1.14,-1,-2
cahoots,-1.14,-1,-2
sundress,-1.14,-1,-2
acridly,-1.14,-1,-2
territorialize,-1.14,-1,-2
speller,-1.14,-1,-2
congenially,-1.14,-1,-2
nurturer,-1.14,-1,-1
completeness,-1.14,-1,-2
hieroglyphic,-1.14,-1,-2
musing,-1.14,-1,-2
decisively,-1.14,-1,-2
shop,-1.14,-1,-2
covertness,-1.14,-1,-2
dreamy,-1.14,-1,-1
heap,-1.14,-1,-2
strategize,-1.14,-1,-2
alliteration,-1.14,-1,-2
instiller,-1.14,-1,-2
kickboxer,-1.14,-1,-2
rebilling,-1.14,-1,-2
placate,-1.15,-1,-1
liveable,-1.17,-1,-2
hermit,-1.17,-1,-2
hardworking,-1.17,-1,-2
doting,-1.17,-1,-1
dimness,-1.17,-1,-1
amused,-1.17,-1,-1
forcefully,-1.17,-1,-2
semipro,-1.17,-1,-2
easier,-1.17,-1,-1
hedonic,-1.17,-1,-2
decaffeinated,-1.17,-1,-1
trustworthiness,-1.17,-1,-2
rubdown,-1.17,-1,-1
trusty,-1.17,-1,-2
charmed,-1.17,-1,-1
illegitimately,-1.17,-1,-2
megabyte,-1.17,-1,-2
surgical,-1.17,-1,-2
roadie,-1.17,-1,-2
playfully,-1.17,-1,-1
rusher,-1.17,-1,-1
treasured,-1.17,-1,-2
austerely,-1.17,-1,-2
guidepost,-1.17,-1,-2
unattached,-1.17,-1,-2
staid,-1.17,-1,-2
watcher,-1.17,-1,-2
bearable,-1.17,-1,-1
humorous,-1.18,-1,-1
inert,-1.18,-1,0
entertained,-1.18,-1,-1
collectability,-1.2,-1,-2
randomize,-1.2,-1,-2
nimbleness,-1.2,-1,-2
flyboy,-1.2,-1,-2
accomplishable,-1.2,-1,-2
introspectively,-1.2,-1,-2
convertibly,-1.2,-1,-2
unarticulated,-1.2,-1,-2
against,-1.2,-1,-2
denim,-1.2,-1,-2
strategies,-1.2,-1,-2
disinterestedness,-1.2,-1,-2
reoccupy,-1.2,-1,-2
giveaway,-1.2,-1,-1
swisher,-1.2,-1,-2
densely,-1.2,-1,-2
candelabra,-1.2,-1,-2
digitization,-1.2,-1,-2
zingy,-1.2,-1,-2
asker,-1.2,-1,-2
pirouette,-1.2,-1,-1
cybernetic,-1.2,-1,-2
blender,-1.2,-1,-2
inspirator,-1.2,-1,-2
foxiness,-1.2,-1,-2
closeness,-1.2,-1,-2
illumination,-1.2,-1,-2
quintuple,-1.2,-1,-2
blossomless,-1.2,-1,-2
recommit,-1.2,-1,-2
declined,-1.2,-1,-2
granddaughter,-1.2,-1,-2
crossable,-1.2,-1,-2
testimonial,-1.2,-1,-2
sluggishly,-1.2,-1,-1
trackless,-1.2,-1,-2
sedation,-1.2,-1,-2
quintuplet,-1.2,-1,-2
complacence,-1.2,-1,-2
champion,-1.2,-1,-2
discus,-1.2,-1,-2
unsalted,-1.2,-1,-2
sensible,-1.2,-1,-2
inviolable,-1.2,-1,-2
numbness,-1.2,-1,-2
chattiness,-1.2,-1,-2
roadman,-1.2,-1,-2
flytrap,-1.2,-1,-2
frolicsome,-1.2,-1,-2
crabber,-1.2,-1,-2
unhide,-1.2,-1,-2
inner,-1.2,-1,-2
mislay,-1.2,-1,-2
compromise,-1.2,-1,-2
lockstep,-1.2,-1,-2
daytime,-1.2,-1,-2
distinct,-1.2,-1,-2
melancholically,-1.2,-1,-1
inchworm,-1.2,-1,-2
outlandishly,-1.2,-1,-2
bearableness,-1.2,-1,-2
superior,-1.2,-1,-2
habituate,-1.2,-1,-2
populist,-1.2,-1,-2
overconfidently,-1.2,-1,-2
lowkey,-1.2,-1,-2
reinsurance,-1.2,-1,-2
tearoom,-1.2,-1,-2
uproariously,-1.2,-1,-2
golly,-1.2,-1,-2
bedclothes,-1.2,-1,-1
chamois,-1.2,-1,-2
granter,-1.2,-1,-2
concertmaster,-1.2,-1,-2
dimwit,-1.2,-1,-2
unobtrusiveness,-1.2,-1,-2
fascinator,-1.2,-1,-2
eulogist,-1.2,-1,-2
electrotherapeutic,-1.2,-1,-2
nostalgically,-1.2,-1,-2
cabby,-1.2,-1,-2
misdistribution,-1.2,-1,-2
likeability,-1.2,-1,-2
solemn,-1.2,-1,-2
satiric,-1.2,-1,-2
tryptophan,-1.2,-1,-2
pincher,-1.2,-1,-2
recharge,-1.2,-1,-2
drowsily,-1.22,-1,-1
grizzly,-1.22,-1,-2
simmer,-1.22,-1,-2
disincline,-1.22,-1,-2
cloddish,-1.22,-1,-2
yachting,-1.22,-1,-2
earnestly,-1.22,-1,-2
docilely,-1.22,-1,-1
fuse,-1.22,-1,-2
drowsiness,-1.22,-1,-1
pensioner,-1.22,-1,-2
colonial,-1.22,-1,-2
mind,-1.22,-1,-2
flier,-1.22,-1,-2
cork,-1.22,-1,-2
reiterative,-1.25,-1,-2
tolerability,-1.25,-1,-2
urbanity,-1.25,-1,-2
skimpiness,-1.25,-1,-2
lamplight,-1.25,-1,-2
itinerary,-1.25,-1,-2
dampener,-1.25,-1,-2
mirror,-1.25,-1,-2
seclude,-1.25,-1,-2
milder,-1.25,-1,-2
resolvable,-1.25,-1,-2
sensationally,-1.25,-1,-2
unaccustomed,-1.25,-1,-2
ballplayer,-1.25,-1,-2
huh,-1.25,-1,-2
appetizing,-1.25,-1,-1
succulently,-1.25,-1,-2
suavely,-1.25,-1,-2
poolside,-1.25,-1,-1
inactively,-1.25,-1,-1
manifestation,-1.25,-1,-2
spherical,-1.25,-1,-2
careerist,-1.25,-1,-2
bubbler,-1.25,-1,-2
tastily,-1.25,-1,-2
supporters,-1.25,-1,-2
unarmored,-1.25,-1,-2
oral,-1.25,-1,-2
outdoorsy,-1.25,-1,-1
deftly,-1.25,-1,-2
plenitude,-1.25,-1,-2
companionability,-1.25,-1,-2
postpositional,-1.25,-1,-2
spryness,-1.25,-1,-2
flips,-1.25,-1,-2
staircase,-1.25,-1,-2
slick,-1.25,-1,-2
graze,-1.25,-1,-2
absolver,-1.25,-1,-2
picturesquely,-1.25,-1,-2
jaunt,-1.25,-1,-2
concomitant,-1.25,-1,-2
unsurpassed,-1.25,-1,-2
details,-1.25,-1,-2
diligently,-1.25,-1,-2
quiz,-1.25,-1,-2
downtime,-1.25,-1,-1
wheelbase,-1.25,-1,-2
shoppers,-1.25,-1,-2
heart,-1.25,-1,-2
posed,-1.25,-1,-2
flamboyant,-1.25,-1,-2
fooling,-1.25,-1,-2
intricately,-1.25,-1,-2
embracer,-1.25,-1,-2
row,-1.25,-1,-2
saintly,-1.25,-1,-2
conciliatory,-1.25,-1,-2
nimble,-1.29,-1,-2
gaelic,-1.29,-1,-2
naivete,-1.29,-1,-2
vapidly,-1.29,-1,-1
lethargic,-1.29,-1,-2
porter,-1.29,-1,-2
purist,-1.29,-1,-2
hermitage,-1.29,-1,-2
spiritless,-1.29,-1,-1
leather,-1.29,-1,-2
grandparent,-1.29,-1,-2
genial,-1.29,-1,-2
transparently,-1.29,-1,0
mystically,-1.29,-1,-2
fireside,-1.29,-1,-2
honoree,-1.29,-1,-2
sun,-1.29,-1,0
grinch,-1.29,-1,-2
decided,-1.29,-1,-2
sandcastle,-1.29,-1,-2
reliably,-1.29,-1,-2
squadron,-1.3,-1,-1
grandmaster,-1.3,-1,-2
basics,-1.31,-1,0
frolic,-1.31,-1,0
wondrous,-1.32,-1,0
newsprint,-1.33,-1,-2
minced,-1.33,-1,-2
incrementally,-1.33,-1,-2
paternalistically,-1.33,-1,-2
controllable,-1.33,-1,-2
complacent,-1.33,-1,-2
frump,-1.33,-1,-2
knotless,-1.33,-1,-2
aged,-1.33,-1,-2
clop,-1.33,-1,-2
decent,-1.33,-1,-2
firmer,-1.33,-1,-2
illuminated,-1.33,-1,-2
chiropractor,-1.33,-1,-2
marathon,-1.33,-1,-2
advance,-1.33,-1,-2
deliver,-1.33,-1,-2
pigmy,-1.33,-1,-2
hatchability,-1.33,-1,-2
wingding,-1.33,-1,-2
wingtip,-1.33,-1,-2
cheerio,-1.33,-1,-2
prevalently,-1.33,-1,-2
unfaltering,-1.33,-1,-2
rigidly,-1.33,-1,-2
suckle,-1.33,-1,-2
fancied,-1.33,-1,-2
porous,-1.33,-1,-2
houseguest,-1.33,-1,-2
stupendously,-1.33,-1,-2
sleeved,-1.33,-1,-2
perceptively,-1.33,-1,-2
administrate,-1.33,-1,-2
